price,year_sold,property_tax,insurance,beds,baths,sqft,year_built,lot_size,basement,popular,recession,property_age,property_type_Condo
492500,2009,491,149,4,3,2413,1968,14810,1,0,0,41,0
329000,1994,648,224,4,3,2422,1950,10802,0,0,0,44,0
450000,2008,519,133,4,3,2432,1995,15245,1,0,0,13,0
247000,2001,385,117,4,3,2438,1978,5932,1,0,0,23,0
675000,2014,573,174,4,3,2440,1985,22215,1,0,0,29,0
785000,2013,791,274,4,3,2452,1939,6198,1,0,1,74,0
535000,2012,524,159,4,3,2455,1983,8215,1,0,1,29,0
435000,2011,384,117,4,3,2457,1985,8838,1,0,1,26,0
300000,2002,321,91,4,3,2457,1999,10663,1,0,0,3,0
675000,2006,569,173,4,3,2464,1983,54450,1,0,0,23,0
420000,2003,474,164,4,3,2470,1941,6943,1,0,0,62,0
790000,2006,655,199,4,3,2476,1994,5802,1,0,0,12,0
655000,2008,553,168,4,3,2480,1964,14374,1,0,0,44,0
221940,1997,466,132,4,3,2482,1997,23522,1,0,0,0,0
368500,2014,352,99,4,3,2496,1999,4403,1,0,0,15,0
630000,2011,819,249,4,3,2500,1962,12196,1,0,1,49,0
540000,2013,487,148,4,3,2500,1971,10500,1,0,1,42,0
610000,2008,507,154,4,3,2500,1975,66211,1,0,0,33,0
494463,2010,582,149,4,3,2501,2010,10890,1,0,1,0,0
590116,2007,548,141,4,3,2503,2007,7405,1,0,0,0,0
566000,2004,467,142,4,3,2504,2000,2866,1,0,0,4,0
675000,2007,708,206,4,3,2510,1999,1947,0,0,0,8,1
385000,2013,369,104,4,3,2512,1984,61855,1,0,1,29,0
400000,2008,491,149,4,3,2530,1962,11761,1,0,0,46,0
649900,2006,537,163,4,3,2535,2005,3985,1,0,0,1,0
570910,2005,450,137,4,3,2538,2005,3571,1,0,0,0,1
470000,2003,524,159,4,3,2540,1988,8272,1,0,0,15,0
252000,1998,573,174,4,3,2550,1986,14810,1,0,0,12,0
790000,2014,684,237,4,3,2554,1920,7779,1,0,0,94,0
670000,2004,597,182,4,3,2554,1995,10890,1,0,0,9,0
565000,2008,655,200,4,3,2560,1960,22215,1,0,0,48,0
355000,2012,378,107,4,3,2580,1999,11325,1,0,1,13,0
480000,2012,442,135,4,3,2600,1980,11325,1,0,1,32,0
580000,2004,471,143,4,3,2602,2002,3752,1,0,0,2,0
400000,2009,504,153,4,3,2611,1968,10275,1,0,0,41,0
610000,2014,483,147,4,3,2612,2004,3227,1,0,0,10,1
390224,2012,441,113,4,3,2622,2012,1742,1,0,1,0,1
307601,2002,363,103,4,3,2624,2002,5227,1,0,0,0,0
225380,2010,471,143,4,3,2640,2007,4033,1,0,1,3,0
496700,2007,378,107,4,3,2642,1961,89297,1,0,0,46,0
513293,2015,646,197,4,3,2648,1959,10606,1,0,0,56,0
469900,2005,330,93,4,3,2657,2002,7239,1,0,0,3,0
615000,2004,598,182,4,3,2659,1986,14810,1,0,0,18,0
635000,2009,753,229,4,3,2660,1957,17859,1,0,0,52,0
675000,2007,684,208,4,3,2664,1984,8707,1,0,0,23,0
355000,2009,435,123,4,3,2688,1976,51400,1,0,0,33,0
327570,1997,596,207,4,3,2722,1997,3441,0,0,0,0,0
440000,2004,541,164,4,3,2728,1961,10497,1,0,0,43,0
315000,2003,383,108,4,3,2740,1967,47044,1,0,0,36,0
635000,2012,611,186,4,3,2748,1981,12196,1,0,1,31,0
574900,2013,512,156,4,3,2751,1987,10349,1,0,1,26,0
575000,2013,524,159,4,3,2754,1971,20473,1,0,1,42,0
735000,2004,655,200,4,3,2768,1980,21344,1,0,0,24,0
370000,2008,513,132,4,3,2774,1999,7840,1,0,0,9,0
375000,2009,475,122,4,3,2786,1998,8276,1,0,0,11,0
699000,2009,623,207,4,3,2789,1961,10890,1,0,0,48,0
398000,2008,482,147,4,3,2800,1965,11761,1,0,0,43,0
293000,1993,646,197,4,3,2801,1981,13503,1,0,0,12,0
446815,2008,370,104,4,3,2849,1994,15681,1,0,0,14,0
665000,2011,589,179,4,3,2852,1985,8590,1,0,1,26,0
319550,1996,713,217,4,3,2899,1996,4917,1,0,0,0,0
415000,2014,826,274,4,3,2900,1936,5501,1,0,0,78,0
337000,2001,532,162,4,3,2900,1980,15245,1,0,0,21,0
446890,2013,427,121,4,3,2902,2012,7239,1,0,1,1,0
625000,2012,569,173,4,3,2905,1958,21780,1,0,1,54,0
780000,2012,655,199,4,3,2912,1966,21780,1,0,1,46,0
264000,1997,758,231,4,3,2922,1986,27878,1,0,0,11,0
360000,1995,606,185,4,3,2926,1970,81892,1,0,0,25,0
269900,2013,330,93,4,3,2932,1976,115434,1,0,1,37,0
475000,2009,737,245,4,3,2938,1939,8416,1,0,0,70,0
540000,2001,677,234,4,3,2940,1958,11761,1,0,0,43,0
374950,2002,445,159,4,3,2944,1993,141134,1,0,0,9,0
270000,2014,370,105,4,3,2950,1970,84942,1,0,0,44,0
399000,2012,601,118,4,3,2960,1999,26136,1,0,1,13,0
381000,2009,386,109,4,3,2978,1981,96703,1,0,0,28,0
589900,1996,901,274,4,3,2995,1984,17424,1,0,0,12,0
598000,2006,863,299,4,3,3000,1949,8250,0,0,0,57,0
722000,2006,610,186,4,3,3000,1964,13503,1,0,0,42,0
580000,2005,508,154,4,3,3005,1989,5013,1,0,0,16,0
308515,1993,610,186,4,3,3005,1993,12196,1,0,0,0,0
700000,2004,713,217,4,3,3017,1976,22651,1,0,0,28,0
352000,1996,687,209,4,3,3020,1972,41817,1,0,0,24,0
532000,2005,558,193,4,3,3022,1935,5000,0,0,0,70,0
525000,2015,655,199,4,3,3025,1966,10815,1,0,0,49,0
510000,2009,573,174,4,3,3030,1973,10507,1,0,0,36,0
645000,2008,643,196,4,3,3032,1972,20473,1,0,0,36,0
365000,2015,471,143,4,3,3036,1987,9596,1,0,0,28,0
579000,2011,508,155,4,3,3052,1968,18295,1,0,1,43,0
430000,2012,513,124,4,3,3060,1954,10018,0,0,1,58,0
300000,1999,573,174,4,3,3061,1974,15245,1,0,0,25,0
665000,2006,552,142,4,3,3068,1993,8712,1,0,0,13,0
218250,1998,398,113,4,3,3082,1998,9400,1,0,0,0,0
650000,2006,564,172,4,3,3117,1979,8001,1,0,0,27,0
291000,2011,348,98,4,3,3137,1974,20473,1,0,1,37,0
409900,2002,555,143,4,3,3139,1984,10018,1,0,0,18,0
472000,2003,573,174,4,3,3142,1996,11761,1,0,0,7,0
267000,1997,491,149,4,3,3146,1988,8498,1,0,0,9,0
710000,2004,561,171,4,3,3148,2004,5135,1,0,0,0,0
675000,2008,573,174,4,3,3150,2003,3998,1,0,0,5,0
257000,1993,505,154,4,3,3181,1987,8794,1,0,0,6,0
510000,2013,630,162,4,3,3190,1967,49658,1,0,1,46,0
585000,2004,644,223,4,3,3200,1952,11761,1,0,0,52,0
790000,2011,603,209,4,3,3208,2002,4774,1,0,1,9,0
399600,2005,363,103,4,3,3214,2005,6534,1,0,0,0,0
495000,2012,528,161,4,3,3234,1987,7287,1,0,1,25,0
626774,2005,456,129,4,3,3237,2005,16552,1,0,0,0,0
460000,2004,491,149,4,3,3252,1987,10890,1,0,0,17,0
340572,1993,622,189,4,3,3256,1993,8119,1,0,0,0,0
206000,1997,370,104,4,3,3268,1987,15681,1,0,0,10,0
755005,2005,523,159,4,3,3272,1990,3354,1,0,0,15,1
289900,1999,601,154,4,3,3274,1991,13939,1,0,0,8,0
461825,2004,532,162,4,3,3280,1974,10789,1,0,0,30,0
540000,1994,737,224,4,3,3291,1978,87120,1,0,0,16,0
765000,2006,634,193,4,3,3308,1978,32234,1,0,0,28,0
394000,2013,441,107,4,3,3318,1995,12196,1,0,1,18,0
326500,1996,635,193,4,3,3340,1996,15245,1,0,0,0,0
280000,2001,472,114,4,3,3346,1994,9644,1,0,0,7,0
725000,2008,725,221,4,3,3379,1988,9570,1,0,0,20,0
760000,2009,655,199,4,3,3421,2000,10868,1,0,0,9,0
699000,2003,699,232,4,3,3433,1992,5308,1,0,0,11,0
570000,2014,596,153,4,3,3435,1992,15245,1,0,0,22,0
370000,2013,356,101,4,3,3437,2003,3537,1,0,1,10,0
785000,2005,733,223,4,3,3440,1941,7801,1,0,0,64,0
382000,1995,653,217,4,3,3440,1976,14810,1,0,0,19,0
485000,2003,573,174,4,3,3453,1986,9609,1,0,0,17,0
430000,2009,491,149,4,3,3456,2004,3484,1,0,0,5,0
574000,2004,532,162,4,3,3465,1983,10598,1,0,0,21,0
317340,2000,553,168,4,3,3466,2000,12632,1,0,0,0,0
386000,2004,320,114,4,3,3478,1988,38768,1,0,0,16,0
300000,1993,1015,337,4,3,3480,1940,10890,1,0,0,53,0
215000,1999,370,105,4,3,3500,1981,20908,1,0,0,18,0
576145,2005,528,161,4,3,3504,2004,4199,1,0,0,1,0
483820,2013,562,144,4,3,3513,1997,7840,1,0,1,16,0
619000,2006,521,134,4,3,3518,1999,7840,1,0,0,7,0
288000,1999,542,139,4,3,3520,1993,8712,1,0,0,6,0
582499,2011,573,174,4,3,3528,1996,6006,1,0,1,15,0
490000,1997,971,337,4,3,3547,1941,8717,1,0,0,56,0
589000,2005,374,106,4,3,3555,2001,9313,1,0,0,4,0
729900,2005,606,184,4,3,3558,2001,7771,1,0,0,4,0
367925,2009,431,122,4,3,3575,2009,10454,1,0,0,0,0
540000,2012,548,167,4,3,3600,1975,16117,1,0,1,37,0
679000,2015,573,174,4,3,3631,1990,6490,1,0,0,25,0
339900,2003,374,106,4,3,3647,2001,7540,1,0,0,2,0
247437,2000,485,125,4,3,3664,2000,12196,1,0,0,0,0
364510,2010,372,105,4,3,3667,2009,4377,1,0,1,1,1
560000,2008,565,145,4,3,3676,1984,10018,1,0,0,24,0
389990,2009,383,108,4,3,3692,2009,7901,1,0,0,0,0
340000,2011,374,106,4,3,3698,2006,4438,1,0,1,5,1
525000,2003,563,159,4,3,3700,2001,143748,1,0,0,2,0
434990,2007,455,117,4,3,3700,2007,7405,1,0,0,0,0
428000,2002,532,162,4,3,3757,1994,5321,1,0,0,8,0
270585,1999,548,141,4,3,3798,1999,8276,1,0,0,0,0
650000,2005,494,127,4,3,3799,1998,23522,1,0,0,7,0
210000,1996,491,150,4,3,3813,1977,12196,1,0,0,19,0
382000,2010,462,131,4,3,3855,2003,7052,1,0,1,7,0
800000,2011,672,204,4,3,3857,1955,14374,1,0,1,56,0
427747,2013,383,108,4,3,3862,1998,10890,1,0,1,15,0
400000,1998,1061,323,4,3,3867,1964,21780,1,0,0,34,0
615000,2008,737,224,4,3,3905,1978,23086,1,0,0,30,0
550000,2006,815,237,4,3,3914,1958,15245,1,0,0,48,0
640000,2005,581,149,4,3,3939,1981,28749,1,0,0,24,0
615000,2010,614,187,4,3,3961,2003,8848,1,0,1,7,0
549500,2003,626,191,4,3,4000,1976,16552,1,0,0,27,0
587859,2000,979,298,4,3,4000,2000,8341,1,0,0,0,0
560000,2011,630,162,4,3,4033,1998,10454,1,0,1,13,0
432000,1995,983,299,4,3,4050,1995,6250,1,0,0,0,0
799223,2001,961,319,4,3,4114,2001,9745,1,0,0,0,0
289000,1996,598,182,4,3,4128,1996,13068,1,0,0,0,0
421965,2002,582,150,4,3,4128,2002,9583,1,0,0,0,0
416200,1994,817,249,4,3,4140,1972,12196,1,0,0,22,0
611400,2015,512,156,4,3,4141,1995,14810,1,0,0,20,0
704165,2005,492,139,4,3,4173,2005,9539,1,0,0,0,0
336500,2000,549,167,4,3,4181,1989,13068,1,0,0,11,0
649069,2005,625,161,4,3,4186,2005,8276,1,0,0,0,0
488512,1993,769,234,4,3,4245,1993,36154,1,0,0,0,0
296790,1997,630,162,4,3,4287,1996,10018,1,0,0,1,0
362500,2001,519,147,4,3,4293,1987,153331,1,0,0,14,0
292605,2001,436,123,4,3,4300,2000,10484,1,0,0,1,0
461000,2003,616,158,4,3,4301,2004,9583,1,0,0,-1,0
412250,2015,414,117,4,3,4304,2002,6851,1,0,0,13,0
800000,2005,1053,321,4,3,4310,1967,20037,1,0,0,38,0
560000,2013,462,131,4,3,4341,1984,57063,1,0,1,29,0
390000,1999,737,224,4,3,4355,1987,20037,1,0,0,12,0
558000,1993,1008,350,4,3,4376,1932,15245,1,0,0,61,0
719740,2005,545,166,4,3,4377,1988,9678,1,0,0,17,0
411430,2000,703,181,4,3,4412,2000,10454,1,0,0,0,0
330000,2001,484,137,4,3,4420,2001,50529,1,0,0,0,0
439000,2009,440,124,4,3,4501,2006,7840,1,0,0,3,0
303000,1998,510,144,4,3,4544,1998,47916,1,0,0,0,0
310000,2009,431,122,4,3,4544,1999,11761,1,0,0,10,0
390000,2014,975,297,4,3,4600,1962,13068,1,0,0,52,0
375050,1996,635,193,4,3,4662,1987,13939,1,0,0,9,0
569990,2011,616,174,4,3,4679,2011,21780,1,0,1,0,0
480729,2004,506,143,4,3,4774,2004,12632,1,0,0,0,0
305000,1996,679,175,4,3,4839,1990,16988,1,0,0,6,0
450845,2003,492,139,4,3,4924,2003,10881,1,0,0,0,0
719000,2006,693,178,4,3,4993,2006,8276,1,0,0,0,0
635000,2012,713,183,4,3,5032,2007,8276,1,0,1,5,0
372500,1994,807,246,4,3,5070,1973,343252,1,0,0,21,0
425000,2002,483,137,4,3,5122,2002,12632,1,0,0,0,0
701101,2013,721,219,4,3,5535,2003,11325,1,0,1,10,0
488230,1997,922,281,4,3,6346,1997,11761,1,0,0,0,0
435000,2007,315,109,4,4,1428,1971,1785,1,0,0,36,1
230000,2000,368,112,4,4,1582,1991,1793,1,0,0,9,1
420000,2003,532,162,4,4,1838,1983,7148,1,0,0,20,0
620000,2007,553,168,4,4,1968,1979,217800,1,0,0,28,0
220000,2005,250,71,4,4,2040,1983,2570,1,0,0,22,1
724000,2003,661,219,4,4,2072,1900,2435,1,0,0,103,0
379000,2004,397,121,4,4,2105,1985,2300,1,0,0,19,1
746559,2009,721,219,4,4,2126,2009,1856,1,0,0,0,1
570000,2009,561,171,4,4,2148,1978,2334,1,0,0,31,1
409000,2011,422,128,4,4,2157,1992,2545,1,0,1,19,1
575000,2012,475,144,4,4,2300,1980,8025,1,0,1,32,0
585000,2009,561,171,4,4,2321,1986,11325,1,0,0,23,0
530000,2013,463,141,4,4,2408,1965,12196,1,0,1,48,0
495000,2008,463,141,4,4,2448,2002,2443,1,0,0,6,0
560000,2006,446,115,4,4,2548,2004,3485,1,0,0,2,0
415000,2008,387,109,4,4,2649,2007,13068,1,0,0,1,0
594000,2003,696,212,4,4,2861,1960,31363,1,0,0,43,0
404755,2001,590,179,4,4,2900,2001,8633,1,0,0,0,0
365000,1998,733,223,4,4,3155,1966,20037,1,0,0,32,0
438111,2003,567,146,4,4,3188,2003,6098,1,0,0,0,0
334000,1998,532,162,4,4,3272,1988,9140,1,0,0,10,0
761500,2009,654,217,4,4,3280,1938,7309,1,0,0,71,0
394000,2012,484,137,4,4,3298,2005,9108,1,0,1,7,0
675000,2009,671,204,4,4,3315,2004,4347,1,0,0,5,0
240800,1995,591,152,4,4,3329,1994,13068,1,0,0,1,0
307000,2002,451,109,4,4,3390,2001,5201,1,0,0,1,0
522802,2004,616,158,4,4,3535,2004,10018,1,0,0,0,0
545500,2002,1135,346,4,4,3605,1950,33541,1,0,0,52,0
465000,2010,616,158,4,4,3691,2010,8712,1,0,1,0,0
385000,2010,423,119,4,4,3737,2006,12632,1,0,1,4,0
442930,1997,860,262,4,4,3742,1997,9040,1,0,0,0,0
550000,2004,811,247,4,4,3750,1962,13503,1,0,0,42,0
407000,2013,770,234,4,4,3810,1954,21780,1,0,1,59,0
372400,1996,799,243,4,4,3835,1980,32670,1,0,0,16,0
678000,2013,573,174,4,4,3868,1978,11761,1,0,1,35,0
404816,2010,423,119,4,4,3902,2010,10232,1,0,1,0,0
255000,1997,580,149,4,4,4001,1994,10890,1,0,0,3,0
795000,2007,676,206,4,4,4016,2006,9870,1,0,0,1,0
585000,2008,489,138,4,4,4017,2007,5793,1,0,0,1,0
450000,2013,458,129,4,4,4048,2002,6098,1,0,1,11,0
740000,2013,664,202,4,4,4050,2010,5501,1,0,1,3,0
705000,2015,708,182,4,4,4072,2000,8276,1,0,0,15,0
299900,2000,600,154,4,4,4077,1998,6969,1,0,0,2,0
356400,2002,467,132,4,4,4165,2002,10044,1,0,0,0,0
499977,2009,462,131,4,4,4216,2009,10454,1,0,0,0,0
650000,2007,556,169,4,4,4273,1990,13068,1,0,0,17,0
636005,2002,717,218,4,4,4305,2002,9679,1,0,0,0,0
417925,1999,631,219,4,4,4398,1999,5858,1,0,0,0,0
310000,1997,614,187,4,4,4414,1988,13068,1,0,0,9,0
343912,1999,475,134,4,4,4418,1999,8642,1,0,0,0,0
689900,2005,541,165,4,4,4454,1988,8367,1,0,0,17,0
540000,2002,901,275,4,4,4472,1962,15245,1,0,0,40,0
579480,2005,438,124,4,4,4484,2005,27442,1,0,0,0,0
690000,2002,974,297,4,4,4512,1994,10357,1,0,0,8,0
507500,1998,901,275,4,4,4515,1995,20037,1,0,0,3,0
397995,2002,519,147,4,4,4613,2002,11325,1,0,0,0,0
575000,2002,672,204,4,4,4630,1981,25264,1,0,0,21,0
395000,2014,1188,362,4,4,4674,2015,9100,1,0,0,-1,0
443105,2001,654,168,4,4,4722,2001,9147,1,0,0,0,0
600000,2013,557,169,4,4,4729,2004,5135,1,0,1,9,0
420000,2008,466,132,4,4,4729,2005,8555,1,0,0,3,0
461155,2009,483,137,4,4,4781,2009,12632,1,0,0,0,0
690000,2013,555,157,4,4,4815,2010,10890,1,0,1,3,0
525000,2001,682,208,4,4,4868,1989,13939,1,0,0,12,0
713250,2005,654,168,4,4,4910,2005,8276,1,0,0,0,0
470000,2004,483,137,4,4,4975,2003,8193,1,0,0,1,0
710000,2008,737,190,4,4,5117,1999,11761,1,0,0,9,0
757000,2012,751,193,4,4,5141,2004,8712,1,0,1,8,0
540000,2000,643,196,4,4,5172,2000,9571,1,0,0,0,0
479220,1996,892,272,4,4,5241,1996,31798,1,0,0,0,0
702325,2005,679,174,4,4,5243,2005,19602,1,0,0,0,0
570000,2010,660,187,4,4,5471,2010,95396,1,0,1,0,0
290000,1994,655,199,4,4,5740,1990,18730,1,0,0,4,0
300000,2000,1799,548,4,4,5800,2002,22215,1,0,0,-2,0
575000,1998,1015,309,4,4,5920,1998,27442,1,0,0,0,0
561875,2002,612,173,4,4,5924,2002,30056,1,0,0,0,0
555000,2009,776,200,4,4,5941,2004,10890,1,0,0,5,0
730000,2003,804,207,4,4,6022,2003,9583,1,0,0,0,0
728585,2004,731,207,4,4,6050,2004,110206,1,0,0,0,0
640000,2013,638,181,4,4,6078,2013,10454,1,0,1,0,0
750000,2008,713,202,4,4,7677,2004,62726,1,0,0,4,0
630000,2004,540,164,4,5,2720,1980,40510,1,0,0,24,0
423000,2010,446,114,4,5,2875,2002,3049,1,0,1,8,1
511275,2007,467,132,4,5,3325,2007,11325,1,0,0,0,0
680000,2015,819,249,4,5,3814,2005,15245,1,0,0,10,0
320890,2001,489,138,4,5,4199,2001,6050,1,0,0,0,0
740000,2015,784,202,4,5,4687,1964,50529,1,0,0,51,0
775000,2007,678,192,4,5,6220,2006,435600,1,0,0,1,0
256500,1995,462,131,4,6,2696,1988,18295,1,0,0,7,0
540000,2005,868,264,4,6,4418,2007,11325,1,0,0,-2,0
674691,2002,749,212,4,6,7000,2002,22215,1,0,0,0,0
200000,2016,250,76,5,1,1008,1950,7444,1,0,0,66,0
535000,2006,467,142,5,1,1256,1960,11761,1,0,0,46,0
570000,2003,729,212,5,1,2600,1953,12196,1,0,0,50,0
385545,1998,737,224,5,1,2800,1970,8573,1,0,0,28,0
750000,2003,737,224,5,1,3084,1974,217800,1,0,0,29,0
525000,1996,1332,462,5,1,6088,1929,22215,1,0,0,67,0
309000,2002,368,112,5,2,1008,1959,8637,1,0,0,43,0
400250,2003,504,153,5,2,1244,1963,12196,1,0,0,40,0
207000,1999,425,129,5,2,1850,1968,11325,1,0,0,31,0
239000,1998,815,248,5,2,1965,1939,22651,1,0,0,59,0
245000,2009,389,118,5,2,1976,1955,10428,1,0,0,54,0
280000,2009,348,106,5,2,2000,1961,10607,1,0,0,48,0
261105,1999,606,184,5,2,2082,1964,10733,1,0,0,35,0
395000,2009,491,149,5,2,2120,1960,22215,1,0,0,49,0
467500,2012,450,137,5,2,2240,1970,11325,1,0,1,42,0
309000,1996,601,199,5,2,2264,1940,5749,1,0,0,56,0
370000,2013,446,136,5,2,2326,1956,9525,1,0,1,57,0
230000,1998,508,154,5,2,2400,1962,12632,1,0,0,36,0
223000,1997,504,153,5,2,2644,1966,12196,1,0,0,31,0
792000,2015,654,199,5,2,2854,1959,16988,1,0,0,56,0
269900,2000,430,131,5,2,2868,1988,8703,1,0,0,12,0
529000,2011,483,147,5,2,3134,1979,27442,1,0,1,32,0
490000,2004,545,166,5,2,3312,1983,12196,1,0,0,21,0
258790,1993,600,154,5,2,3821,1993,9582,1,0,0,0,0
430000,2007,393,120,5,3,1209,1969,13503,1,0,0,38,0
469500,2005,359,109,5,3,1242,1983,8398,1,0,0,22,0
477500,2010,575,199,5,3,1365,1950,7422,1,0,1,60,0
509000,2009,483,147,5,3,1388,1967,13068,1,0,0,42,0
410000,2015,569,173,5,3,1506,1950,6250,1,0,0,65,0
500000,2004,450,137,5,3,1506,1963,20037,1,0,0,41,0
300000,2013,299,85,5,3,1512,1971,10010,0,0,1,42,0
515000,2015,508,154,5,3,1568,1954,16117,1,0,0,61,0
295000,1996,655,199,5,3,1601,1965,40510,1,0,0,31,0
305000,2010,358,92,5,3,1718,1973,8712,1,0,1,37,0
450000,2004,487,148,5,3,1764,1977,10245,1,0,0,27,0
200000,2010,410,99,5,3,1792,1978,10275,1,0,1,32,0
450000,2007,385,117,5,3,1798,1970,1827,1,0,0,37,1
272000,2008,363,103,5,3,1800,2001,6229,1,0,0,7,0
231840,2011,512,156,5,3,1877,1955,14810,1,0,1,56,0
235000,1996,487,148,5,3,1908,1966,21780,1,0,0,30,0
450000,2008,520,158,5,3,1948,1971,12632,1,0,0,37,0
482000,2004,422,128,5,3,1966,1963,11761,1,0,0,41,0
494000,2004,430,131,5,3,2048,1975,8420,1,0,0,29,0
445000,2015,391,119,5,3,2089,1964,15681,1,0,0,51,0
440000,2016,532,162,5,3,2134,1992,6346,1,0,0,24,0
257000,2012,515,157,5,3,2144,1944,7692,1,0,1,68,0
279000,1999,489,149,5,3,2249,1979,10815,1,0,0,20,0
558500,2003,733,223,5,3,2268,1972,17424,1,0,0,31,0
265000,2010,416,107,5,3,2275,1968,11325,1,0,1,42,0
543000,2003,655,200,5,3,2282,1976,28749,1,0,0,27,0
799000,2011,696,212,5,3,2282,1978,21780,1,0,1,33,0
717900,2005,557,169,5,3,2334,1988,14374,1,0,0,17,0
368095,2013,396,112,5,3,2346,2000,7901,1,0,1,13,0
332815,2004,334,94,5,3,2347,2004,3189,1,0,0,0,0
388000,2010,450,137,5,3,2464,1957,10890,1,0,1,53,0
778500,2005,532,162,5,3,2530,1986,8955,1,0,0,19,0
275000,1993,644,196,5,3,2637,1968,15681,1,0,0,25,0
450000,2006,378,107,5,3,2640,2006,7405,1,0,0,0,0
336500,1994,762,232,5,3,2700,1980,13503,1,0,0,14,0
665000,2004,635,193,5,3,2704,1980,10890,1,0,0,24,0
300000,2000,491,149,5,3,2792,2000,4713,1,0,0,0,0
578000,2011,655,199,5,3,2810,1967,40075,1,0,1,44,0
430965,2001,581,177,5,3,2835,2001,11325,1,0,0,0,0
349900,1995,629,218,5,3,2868,1988,53578,1,0,0,7,0
279000,1997,598,182,5,3,2876,1974,20037,1,0,0,23,0
701900,2013,631,192,5,3,2913,1966,21344,1,0,1,47,0
628000,2005,532,162,5,3,2920,1978,12196,1,0,0,27,0
440000,2008,504,130,5,3,2944,1986,11325,1,0,0,22,0
410000,2002,676,206,5,3,2961,1962,12632,1,0,0,40,0
224950,2000,506,100,5,3,2990,1997,8886,1,0,0,3,0
524900,2009,489,149,5,3,3022,1973,9557,1,0,0,36,0
486460,2009,450,137,5,3,3060,1962,29185,1,0,0,47,0
315000,1999,600,183,5,3,3064,1996,9848,1,0,0,3,0
257000,1995,626,191,5,3,3100,1970,21780,1,0,0,25,0
225000,1999,446,136,5,3,3110,1999,9949,1,0,0,0,0
275000,2014,396,112,5,3,3120,1975,47916,1,0,0,39,0
387000,2003,533,137,5,3,3132,2001,6098,1,0,0,2,0
724900,2014,614,187,5,3,3136,1963,14810,1,0,0,51,0
349000,2009,525,103,5,3,3158,2001,8450,1,0,0,8,0
520510,2003,495,140,5,3,3247,2003,11325,1,0,0,0,0
525000,2005,378,107,5,3,3300,1998,7496,1,0,0,7,0
793260,2012,696,212,5,3,3314,1962,13503,1,0,1,50,0
465000,2009,572,147,5,3,3337,1997,6098,1,0,0,12,0
591000,2008,688,209,5,3,3348,1987,15681,1,0,0,21,0
265000,1999,463,141,5,3,3351,1993,6111,1,0,0,6,0
517000,2006,439,124,5,3,3379,1975,76665,1,0,0,31,0
345000,2011,419,118,5,3,3384,2005,58370,1,0,1,6,0
418000,2014,718,249,5,3,3400,1948,5783,1,0,0,66,0
238000,1996,758,231,5,3,3400,1970,16988,1,0,0,26,0
614000,2007,504,153,5,3,3400,1991,8520,1,0,0,16,0
750000,2014,717,218,5,3,3417,1957,26571,1,0,0,57,0
710000,2010,724,221,5,3,3421,1969,37897,1,0,1,41,0
480000,2009,668,172,5,3,3434,2005,6970,1,0,0,4,0
410000,2002,598,182,5,3,3456,1999,8398,1,0,0,3,0
335000,2008,390,110,5,3,3544,2002,6638,1,0,0,6,0
350165,1999,680,207,5,3,3595,1999,5519,1,0,0,0,0
412500,2015,396,112,5,3,3600,2009,43560,1,0,0,6,0
600000,2003,568,161,5,3,3602,1996,47480,1,0,0,7,0
626000,2015,601,155,5,3,3602,1997,5662,1,0,0,18,0
568000,2003,676,206,5,3,3645,1978,26571,1,0,0,25,0
575000,2002,614,187,5,3,3668,1976,24829,1,0,0,26,0
485000,2007,408,115,5,3,3699,2001,10641,1,0,0,6,0
331605,2002,365,103,5,3,3726,2002,5122,1,0,0,0,0
575000,2014,598,182,5,3,3738,2000,21780,1,0,0,14,0
215351,1994,461,112,5,3,3774,1994,12196,1,0,0,0,0
542199,2004,484,137,5,3,3778,2004,15681,1,0,0,0,0
267579,2000,431,122,5,3,3790,2000,9239,1,0,0,0,0
290000,1997,577,148,5,3,3792,1996,6969,1,0,0,1,0
379862,2003,400,113,5,3,3796,2003,6098,1,0,0,0,0
620000,2010,671,204,5,3,3810,1954,12632,1,0,1,56,0
408900,2008,440,125,5,3,3838,2006,10153,1,0,0,2,0
293159,1996,581,149,5,3,3882,1996,8712,1,0,0,0,0
225000,1996,453,128,5,3,3890,1983,20037,1,0,0,13,0
700000,2005,572,162,5,3,3898,1987,20908,1,0,0,18,0
302839,1996,646,197,5,3,3902,1996,10166,1,0,0,0,0
265000,1998,639,164,5,3,3939,1997,9147,1,0,0,1,0
640000,2013,645,166,5,3,3944,1999,12632,1,0,1,14,0
395000,1998,1004,306,5,3,4000,1984,10502,1,0,0,14,0
291754,2000,553,142,5,3,4000,2000,11761,1,0,0,0,0
585000,2004,654,199,5,3,4005,1982,10890,1,0,0,22,0
790000,2015,654,199,5,3,4047,1986,30927,1,0,0,29,0
392500,2001,815,248,5,3,4081,1960,22215,1,0,0,41,0
642500,2007,601,155,5,3,4082,1996,7405,1,0,0,11,0
670000,2007,561,171,5,3,4092,1989,13068,1,0,0,18,0
650000,2009,697,179,5,3,4100,1995,7840,1,0,0,14,0
326795,1994,713,217,5,3,4167,1994,17424,1,0,0,0,0
427585,2009,413,117,5,3,4223,2009,10319,1,0,0,0,0
543657,2010,654,168,5,3,4293,2010,6969,1,0,1,0,0
612080,2008,549,167,5,3,4300,1987,14810,1,0,0,21,0
